,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS_1,Unnamed: 7,Attendee,Notes,Season,Date_New
3901,8:00p,Boston Celtics,105,Chicago Bulls,83,,21682,,2017,2017-04-28
3902,10:30p,Los Angeles Clippers,98,Utah Jazz,93,,19911,,2017,2017-04-28
3903,1:00p,Washington Wizards,111,Boston Celtics,123,,18624,,2017,2017-04-30
3904,3:30p,Utah Jazz,104,Los Angeles Clippers,91,,19060,,2017,2017-04-30
3905,7:00p,Toronto Raptors,105,Cleveland Cavaliers,116,,20562,,2017,2017-05-01
3906,9:30p,Houston Rockets,126,San Antonio Spurs,99,,18418,,2017,2017-05-01
3907,8:00p,Washington Wizards,119,Boston Celtics,129,OT,18624,,2017,2017-05-02
3908,10:30p,Utah Jazz,94,Golden State Warriors,106,,19596,,2017,2017-05-02
3909,7:00p,Toronto Raptors,103,Cleveland Cavaliers,125,,20562,,2017,2017-05-03
3910,9:30p,Houston Rockets,96,San Antonio Spurs,121,,18418,,2017,2017-05-03
3911,8:00p,Boston Celtics,89,Washington Wizards,116,,20356,,2017,2017-05-04
3912,10:30p,Utah Jazz,104,Golden State Warriors,115,,19596,,2017,2017-05-04
3913,7:00p,Cleveland Cavaliers,115,Toronto Raptors,94,,20384,,2017,2017-05-05
3914,9:30p,San Antonio Spurs,103,Houston Rockets,92,,18187,,2017,2017-05-05
3915,8:30p,Golden State Warriors,102,Utah Jazz,91,,19911,,2017,2017-05-06
3916,3:30p,Cleveland Cavaliers,109,Toronto Raptors,102,,20307,,2017,2017-05-07
3917,6:30p,Boston Celtics,102,Washington Wizards,121,,20356,,2017,2017-05-07
3918,9:00p,San Antonio Spurs,104,Houston Rockets,125,,18055,,2017,2017-05-07
3919,9:00p,Golden State Warriors,121,Utah Jazz,95,,19911,,2017,2017-05-08
3920,8:00p,Houston Rockets,107,San Antonio Spurs,110,OT,18418,,2017,2017-05-09
3921,8:00p,Washington Wizards,101,Boston Celtics,123,,18624,,2017,2017-05-10
3922,8:00p,San Antonio Spurs,114,Houston Rockets,75,,18055,,2017,2017-05-11
3923,8:00p,Boston Celtics,91,Washington Wizards,92,,20356,,2017,2017-05-12
3924,3:30p,San Antonio Spurs,111,Golden State Warriors,113,,19596,,2017,2017-05-14
3925,8:00p,Washington Wizards,105,Boston Celtics,115,,18624,,2017,2017-05-15
3926,9:00p,San Antonio Spurs,100,Golden State Warriors,136,,19596,,2017,2017-05-16
3927,8:30p,Cleveland Cavaliers,117,Boston Celtics,104,,18624,,2017,2017-05-17
3928,8:30p,Cleveland Cavaliers,130,Boston Celtics,86,,18624,,2017,2017-05-19
3929,9:00p,Golden State Warriors,120,San Antonio Spurs,108,,18792,,2017,2017-05-20
3930,8:30p,Boston Celtics,111,Cleveland Cavaliers,108,,20562,,2017,2017-05-21
3931,9:00p,Golden State Warriors,129,San Antonio Spurs,115,,18466,,2017,2017-05-22
3932,8:30p,Boston Celtics,99,Cleveland Cavaliers,112,,20562,,2017,2017-05-23
3933,8:30p,Cleveland Cavaliers,135,Boston Celtics,102,,18624,,2017,2017-05-25
3934,9:00p,Cleveland Cavaliers,91,Golden State Warriors,113,,19596,,2017,2017-06-01
3935,8:00p,Cleveland Cavaliers,113,Golden State Warriors,132,,19596,,2017,2017-06-04
3936,9:00p,Golden State Warriors,118,Cleveland Cavaliers,113,,20562,,2017,2017-06-07
3937,9:00p,Golden State Warriors,116,Cleveland Cavaliers,137,,20562,,2017,2017-06-09
3938,9:00p,Cleveland Cavaliers,120,Golden State Warriors,129,,19596,,2017,2017-06-12
3939,8:01p,Boston Celtics,99,Cleveland Cavaliers,102,,20562,,2018,2017-10-17
3940,10:30p,Houston Rockets,122,Golden State Warriors,121,,19596,,2018,2017-10-17
3941,7:00p,Charlotte Hornets,90,Detroit Pistons,102,,20491,,2018,2017-10-18
3942,7:00p,Brooklyn Nets,131,Indiana Pacers,140,,15008,,2018,2017-10-18
3943,7:00p,Miami Heat,109,Orlando Magic,116,,18846,,2018,2017-10-18
3944,7:00p,Philadelphia 76ers,115,Washington Wizards,120,,20356,,2018,2017-10-18
3945,7:30p,Milwaukee Bucks,108,Boston Celtics,100,,18624,,2018,2017-10-18
3946,8:00p,New Orleans Pelicans,91,Memphis Grizzlies,103,,17794,,2018,2017-10-18
3947,8:30p,Atlanta Hawks,117,Dallas Mavericks,111,,19709,,2018,2017-10-18
3948,9:00p,Denver Nuggets,96,Utah Jazz,106,,17588,,2018,2017-10-18
3949,9:30p,Minnesota Timberwolves,99,San Antonio Spurs,107,,18418,,2018,2017-10-18
3950,10:00p,Portland Trail Blazers,124,Phoenix Suns,76,,18055,,2018,2017-10-18
3951,10:00p,Houston Rockets,105,Sacramento Kings,100,,17583,,2018,2017-10-18
3952,7:30p,Chicago Bulls,100,Toronto Raptors,117,,19800,,2018,2017-10-19
3953,8:00p,New York Knicks,84,Oklahoma City Thunder,105,,18203,,2018,2017-10-19
3954,10:30p,Los Angeles Clippers,108,Los Angeles Lakers,92,,18997,,2018,2017-10-19
3955,7:00p,Atlanta Hawks,91,Charlotte Hornets,109,,18417,,2018,2017-10-20
3956,7:00p,Portland Trail Blazers,114,Indiana Pacers,96,,15325,,2018,2017-10-20
3957,7:00p,Cleveland Cavaliers,116,Milwaukee Bucks,97,,18717,,2018,2017-10-20
3958,7:00p,Boston Celtics,102,Philadelphia 76ers,92,,20816,,2018,2017-10-20
3959,7:00p,Detroit Pistons,111,Washington Wizards,115,,16337,,2018,2017-10-20
3960,7:30p,Orlando Magic,121,Brooklyn Nets,126,,16144,,2018,2017-10-20
3961,8:00p,Utah Jazz,97,Minnesota Timberwolves,100,,18978,,2018,2017-10-20
3962,8:30p,Sacramento Kings,93,Dallas Mavericks,88,,19273,,2018,2017-10-20
3963,9:30p,Golden State Warriors,128,New Orleans Pelicans,120,,18171,,2018,2017-10-20
3964,10:00p,Los Angeles Lakers,132,Phoenix Suns,130,,18055,,2018,2017-10-20
3965,7:30p,Philadelphia 76ers,94,Toronto Raptors,128,,19800,,2018,2017-10-21
3966,8:00p,San Antonio Spurs,87,Chicago Bulls,77,,21640,,2018,2017-10-21
3967,8:00p,Orlando Magic,114,Cleveland Cavaliers,93,,20562,,2018,2017-10-21
3968,8:00p,Dallas Mavericks,91,Houston Rockets,107,,18055,,2018,2017-10-21
3969,8:00p,Golden State Warriors,101,Memphis Grizzlies,111,,17794,,2018,2017-10-21
3970,8:00p,Indiana Pacers,108,Miami Heat,112,,19600,,2018,2017-10-21
3971,8:00p,Detroit Pistons,111,New York Knicks,107,,19812,,2018,2017-10-21
3972,8:30p,Portland Trail Blazers,110,Milwaukee Bucks,113,,16211,,2018,2017-10-21
3973,9:00p,Sacramento Kings,79,Denver Nuggets,96,,19520,,2018,2017-10-21
3974,9:00p,Oklahoma City Thunder,87,Utah Jazz,96,,18300,,2018,2017-10-21
3975,10:30p,Phoenix Suns,88,Los Angeles Clippers,130,,19068,,2018,2017-10-21
3976,3:30p,Atlanta Hawks,104,Brooklyn Nets,116,,13917,,2018,2017-10-22
3977,7:00p,Minnesota Timberwolves,115,Oklahoma City Thunder,113,,18203,,2018,2017-10-22
3978,9:30p,New Orleans Pelicans,119,Los Angeles Lakers,112,,18997,,2018,2017-10-22
3979,7:00p,Philadelphia 76ers,97,Detroit Pistons,86,,13709,,2018,2017-10-23
3980,7:30p,Atlanta Hawks,93,Miami Heat,104,,19600,,2018,2017-10-23
3981,8:00p,Memphis Grizzlies,98,Houston Rockets,90,,17129,,2018,2017-10-23
3982,8:00p,Charlotte Hornets,94,Milwaukee Bucks,103,,12887,,2018,2017-10-23
3983,8:30p,Golden State Warriors,133,Dallas Mavericks,103,,19875,,2018,2017-10-23
3984,8:30p,Toronto Raptors,97,San Antonio Spurs,101,,18418,,2018,2017-10-23
3985,9:00p,Washington Wizards,109,Denver Nuggets,104,,14294,,2018,2017-10-23
3986,10:00p,Sacramento Kings,115,Phoenix Suns,117,,14903,,2018,2017-10-23
3987,7:00p,Chicago Bulls,112,Cleveland Cavaliers,119,,20562,,2018,2017-10-24
3988,7:00p,Brooklyn Nets,121,Orlando Magic,125,,16015,,2018,2017-10-24
3989,7:30p,New York Knicks,89,Boston Celtics,110,,18624,,2018,2017-10-24
3990,8:00p,Indiana Pacers,130,Minnesota Timberwolves,107,,14353,,2018,2017-10-24
3991,10:00p,New Orleans Pelicans,93,Portland Trail Blazers,103,,19446,,2018,2017-10-24
3992,10:30p,Utah Jazz,84,Los Angeles Clippers,102,,16607,,2018,2017-10-24
3993,7:00p,Denver Nuggets,93,Charlotte Hornets,110,,14253,,2018,2017-10-25
3994,7:00p,Minnesota Timberwolves,101,Detroit Pistons,122,,13790,,2018,2017-10-25
3995,7:00p,Houston Rockets,105,Philadelphia 76ers,104,,20682,,2018,2017-10-25
3996,7:30p,Cleveland Cavaliers,107,Brooklyn Nets,112,,17732,,2018,2017-10-25
3997,8:00p,San Antonio Spurs,117,Miami Heat,100,,19600,,2018,2017-10-25
3998,8:00p,Indiana Pacers,96,Oklahoma City Thunder,114,,18203,,2018,2017-10-25
3999,8:30p,Memphis Grizzlies,94,Dallas Mavericks,103,,19674,,2018,2017-10-25
4000,10:00p,Utah Jazz,88,Phoenix Suns,97,,16022,,2018,2017-10-25
4001,10:30p,Toronto Raptors,112,Golden State Warriors,117,,19596,,2018,2017-10-25
4002,10:30p,Washington Wizards,99,Los Angeles Lakers,102,OT,18996,,2018,2017-10-25
4003,8:00p,Atlanta Hawks,86,Chicago Bulls,91,,21104,,2018,2017-10-26
4004,8:00p,Dallas Mavericks,91,Memphis Grizzlies,96,,15839,,2018,2017-10-26
4005,8:00p,Boston Celtics,96,Milwaukee Bucks,89,,11046,,2018,2017-10-26
4006,10:00p,Los Angeles Clippers,104,Portland Trail Blazers,103,,18694,,2018,2017-10-26
4007,10:30p,New Orleans Pelicans,114,Sacramento Kings,106,,17583,,2018,2017-10-26
4008,7:00p,Houston Rockets,109,Charlotte Hornets,93,,17339,,2018,2017-10-27
4009,7:00p,San Antonio Spurs,87,Orlando Magic,114,,17337,,2018,2017-10-27
4010,7:30p,Denver Nuggets,105,Atlanta Hawks,100,,16220,,2018,2017-10-27
4011,7:30p,Brooklyn Nets,86,New York Knicks,107,,19812,,2018,2017-10-27
4012,8:00p,Oklahoma City Thunder,116,Minnesota Timberwolves,119,,17620,,2018,2017-10-27
4013,10:30p,Washington Wizards,117,Golden State Warriors,120,,19596,,2018,2017-10-27
4014,10:30p,Toronto Raptors,101,Los Angeles Lakers,92,,17876,,2018,2017-10-27
4015,7:00p,Cleveland Cavaliers,101,New Orleans Pelicans,123,,18539,,2018,2017-10-28
4016,8:00p,Oklahoma City Thunder,101,Chicago Bulls,69,,21706,,2018,2017-10-28
4017,8:00p,Houston Rockets,89,Memphis Grizzlies,103,,17033,,2018,2017-10-28
4018,8:00p,Boston Celtics,96,Miami Heat,90,,19600,,2018,2017-10-28
4019,8:30p,Philadelphia 76ers,112,Dallas Mavericks,110,,19567,,2018,2017-10-28
4020,9:00p,Los Angeles Lakers,81,Utah Jazz,96,,18306,,2018,2017-10-28
4021,10:00p,Phoenix Suns,107,Portland Trail Blazers,114,,19343,,2018,2017-10-28
4022,10:30p,Detroit Pistons,95,Los Angeles Clippers,87,,17247,,2018,2017-10-28
4023,3:30p,Milwaukee Bucks,117,Atlanta Hawks,106,,14014,,2018,2017-10-29
4024,4:30p,San Antonio Spurs,94,Indiana Pacers,97,,15013,,2018,2017-10-29
4025,6:00p,Denver Nuggets,124,Brooklyn Nets,111,,14854,,2018,2017-10-29
4026,6:00p,Orlando Magic,113,Charlotte Hornets,120,,15531,,2018,2017-10-29
4027,6:00p,Washington Wizards,110,Sacramento Kings,83,,17583,,2018,2017-10-29
4028,7:00p,New York Knicks,114,Cleveland Cavaliers,95,,20562,,2018,2017-10-29
4029,8:30p,Detroit Pistons,115,Golden State Warriors,107,,19596,,2018,2017-10-29
4030,7:30p,San Antonio Spurs,94,Boston Celtics,108,,18624,,2018,2017-10-30
4031,7:30p,Minnesota Timberwolves,125,Miami Heat,122,OT,19600,,2018,2017-10-30
4032,7:30p,Denver Nuggets,110,New York Knicks,116,,19812,,2018,2017-10-30
4033,8:00p,Philadelphia 76ers,115,Houston Rockets,107,,16714,,2018,2017-10-30
4034,8:00p,Charlotte Hornets,104,Memphis Grizzlies,99,,15771,,2018,2017-10-30
4035,8:00p,Orlando Magic,115,New Orleans Pelicans,99,,14004,,2018,2017-10-30
4036,9:00p,Dallas Mavericks,89,Utah Jazz,104,,16221,,2018,2017-10-30
4037,10:00p,Toronto Raptors,99,Portland Trail Blazers,85,,18505,,2018,2017-10-30
4038,10:30p,Golden State Warriors,141,Los Angeles Clippers,113,,19068,,2018,2017-10-30
4039,7:00p,Sacramento Kings,83,Indiana Pacers,101,,12245,,2018,2017-10-31
4040,7:30p,Phoenix Suns,122,Brooklyn Nets,114,,12936,,2018,2017-10-31
4041,8:00p,Oklahoma City Thunder,110,Milwaukee Bucks,91,,16713,,2018,2017-10-31
4042,10:30p,Detroit Pistons,93,Los Angeles Lakers,113,,17569,,2018,2017-10-31
4043,7:00p,Milwaukee Bucks,121,Charlotte Hornets,126,,15655,,2018,2017-11-01
4044,7:00p,Indiana Pacers,124,Cleveland Cavaliers,107,,20562,,2018,2017-11-01
4045,7:00p,Atlanta Hawks,109,Philadelphia 76ers,119,,20549,,2018,2017-11-01
4046,7:00p,Phoenix Suns,122,Washington Wizards,116,,14790,,2018,2017-11-01
4047,7:30p,Sacramento Kings,86,Boston Celtics,113,,18624,,2018,2017-11-01
4048,7:30p,Chicago Bulls,91,Miami Heat,97,,19600,,2018,2017-11-01
4049,8:00p,Orlando Magic,101,Memphis Grizzlies,99,,15434,,2018,2017-11-01
4050,8:00p,Minnesota Timberwolves,104,New Orleans Pelicans,98,,14788,,2018,2017-11-01
4051,8:00p,Houston Rockets,119,New York Knicks,97,,18320,,2018,2017-11-01
4052,9:00p,Toronto Raptors,111,Denver Nuggets,129,,14072,,2018,2017-11-01
4053,9:00p,Portland Trail Blazers,103,Utah Jazz,112,OT,16685,,2018,2017-11-01
4054,10:30p,Dallas Mavericks,98,Los Angeles Clippers,119,,13487,,2018,2017-11-01
4055,8:00p,Golden State Warriors,112,San Antonio Spurs,92,,18418,,2018,2017-11-02
4056,10:30p,Los Angeles Lakers,110,Portland Trail Blazers,113,,19469,,2018,2017-11-02
4057,7:00p,Milwaukee Bucks,96,Detroit Pistons,105,,17207,,2018,2017-11-03
4058,7:00p,Chicago Bulls,105,Orlando Magic,83,,19171,,2018,2017-11-03
4059,7:00p,Indiana Pacers,110,Philadelphia 76ers,121,,20668,,2018,2017-11-03
4060,7:00p,Cleveland Cavaliers,130,Washington Wizards,122,,20356,,2018,2017-11-03
4061,7:30p,Houston Rockets,119,Atlanta Hawks,104,,14087,,2018,2017-11-03
4062,7:30p,Phoenix Suns,107,New York Knicks,120,,19404,,2018,2017-11-03
4063,8:30p,New Orleans Pelicans,99,Dallas Mavericks,94,,19894,,2018,2017-11-03
4064,8:30p,Charlotte Hornets,101,San Antonio Spurs,108,,18418,,2018,2017-11-03
4065,9:00p,Miami Heat,94,Denver Nuggets,95,,15317,,2018,2017-11-03
4066,9:00p,Toronto Raptors,109,Utah Jazz,100,,16258,,2018,2017-11-03
4067,9:30p,Boston Celtics,101,Oklahoma City Thunder,94,,18203,,2018,2017-11-03
4068,10:30p,Brooklyn Nets,112,Los Angeles Lakers,124,,18997,,2018,2017-11-03
4069,3:30p,Memphis Grizzlies,113,Los Angeles Clippers,104,,14777,,2018,2017-11-04
4070,7:00p,Sacramento Kings,99,Detroit Pistons,108,,17683,,2018,2017-11-04
4071,8:00p,New Orleans Pelicans,96,Chicago Bulls,90,OT,21254,,2018,2017-11-04
4072,8:00p,Dallas Mavericks,99,Minnesota Timberwolves,112,,16837,,2018,2017-11-04
4073,9:00p,Golden State Warriors,127,Denver Nuggets,108,,19711,,2018,2017-11-04
4074,3:00p,Atlanta Hawks,117,Cleveland Cavaliers,115,,20562,,2018,2017-11-05
4075,3:30p,Miami Heat,104,Los Angeles Clippers,101,,15676,,2018,2017-11-05
4076,6:00p,Boston Celtics,104,Orlando Magic,88,,17731,,2018,2017-11-05
4077,6:00p,Washington Wizards,107,Toronto Raptors,96,,19800,,2018,2017-11-05
4078,7:00p,Utah Jazz,110,Houston Rockets,137,,16914,,2018,2017-11-05
